timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
2838359614,0.35840517,-0.05210573,-3.016626,0.0,-0.06605614,0.01445641,0.17943734,0.98144275,0.3200267,1.0,1,0,0,0,0,0,0
2838461869,0.34242454,-0.08456909,-3.0133092,0.0,-0.07029145,0.03065721,0.1725446,0.98201203,0.30129334,1.0,1,0,0,0,0,0,0
2838567988,0.26645985,-0.09915663,-3.0103176,0.0,-0.07149821,0.04031098,0.13560896,0.9873567,0.31452015,1.0,1,0,0,0,0,0,0
2838669142,0.22010104,-0.09325738,-3.007932,0.0,-0.071412355,0.03889995,0.11255816,0.990312,0.31305304,1.0,1,0,0,0,0,0,0
2838776444,0.15859714,-0.092318125,-3.0060499,0.0,-0.07108163,0.040533356,0.0820644,0.99326223,0.3200091,1.0,1,0,0,0,0,0,0
2838877086,0.102504276,-0.086427756,-3.0047338,0.0,-0.07043048,0.03954312,0.05401209,0.9952681,0.33727616,1.0,1,0,0,0,0,0,0
2838976442,0.061159868,-0.06515845,-3.0038867,0.0,-0.06972352,0.030378675,0.0327265,0.9965665,0.36886796,1.0,1,0,0,0,0,0,0
2839080570,0.032572743,-0.052241046,-3.0034688,0.0,-0.06939871,0.024928397,0.018043345,0.99711424,0.36877915,1.0,1,0,0,0,0,0,0
2839181995,0.0047960575,-0.03847779,-3.0033827,0.0,-0.069083035,0.019026183,0.00372022,0.9974225,0.3804523,1.0,1,0,0,0,0,0,0
2839287329,-0.009418772,-0.025183177,-3.0035646,0.0,-0.06889387,0.01288587,-0.003829511,0.99753344,0.3904772,1.0,1,0,0,0,0,0,0
2839391341,-0.0222733,-0.014455308,-3.003912,0.0,-0.06869963,0.007976036,-0.0106126275,0.99754906,0.39106423,1.0,1,0,0,0,0,0,0
2839494394,-0.021755464,0.0007123669,-3.0046833,0.0,-0.06840105,0.00038870753,-0.010876403,0.9975985,0.38781965,1.0,1,0,0,0,0,0,0
2839598585,-0.018333698,0.0100675775,-3.005239,0.0,-0.06816634,-0.004397397,-0.009488216,0.99761915,0.39972225,1.0,1,0,0,0,0,0,0
2839698001,-0.017568372,0.0025531852,-3.005768,0.0,-0.06786862,-0.00067751255,-0.008850444,0.9976548,0.39663994,1.0,1,0,0,0,0,0,0
2839798773,-0.008828058,0.0038861362,-3.0062416,0.0,-0.06763168,-0.0016401077,-0.0045352983,0.9976987,0.41497144,1.0,1,0,0,0,0,0,0
2839906466,-0.0021056682,7.740072e-05,-3.006629,0.0,-0.06743063,3.2380995e-05,-0.0010530471,0.99772346,0.39872468,1.0,1,0,0,0,0,0,0
2840006809,0.0086596105,-0.0018149089,-3.0069318,0.0,-0.06728284,0.0006140833,0.0043810317,0.9977242,0.39034554,1.0,1,0,0,0,0,0,0
2840106872,0.014968406,-0.017609265,-3.007168,0.0,-0.067222975,0.008281765,0.008058255,0.99767107,0.3862379,1.0,1,0,0,0,0,0,0
2840210842,0.017830428,-0.023443151,-3.0073283,0.0,-0.06717876,0.01109644,0.009680658,0.99763227,0.37835804,1.0,1,0,0,0,0,0,0
2840311796,0.022325141,-0.030756809,-3.0074317,0.0,-0.06718933,0.014594132,0.01216663,0.9975593,0.38151535,1.0,1,0,0,0,0,0,0
2840412417,0.025631981,-0.035914034,-3.0075026,0.0,-0.06720813,0.017055795,0.013987648,0.9974951,0.37576115,1.0,1,0,0,0,0,0,0
2840516319,0.024301255,-0.077669345,-3.0075786,0.0,-0.06737214,0.03792199,0.014713324,0.9968984,0.3690524,1.0,1,0,0,0,0,0,0
2840623958,0.02054988,-0.109891385,-3.007645,0.0,-0.06738231,0.05410545,0.013911387,0.996162,0.35929564,1.0,1,0,0,0,0,0,0
2840724562,0.017368438,-0.1315649,-3.0077531,0.0,-0.06729225,0.065005966,0.013041455,0.995528,0.3661008,1.0,1,0,0,0,0,0,0
2840823659,0.00916529,-0.15067692,-3.0078993,0.0,-0.066950895,0.074793085,0.009586989,0.99490285,0.36859575,1.0,1,0,0,0,0,0,0
2840930482,0.0036222693,-0.16908345,-3.0081246,0.0,-0.066598825,0.08413261,0.0074315486,0.99419874,0.36822295,1.0,1,0,0,0,0,0,0
2841033257,-0.0019018762,-0.18727787,-3.00837,0.0,-0.06618176,0.09335776,0.0052790255,0.99341655,0.3638225,1.0,1,0,0,0,0,0,0
2841132871,-0.0077090757,-0.18794073,-3.008692,0.0,-0.06574708,0.09387917,0.002401487,0.99340737,0.3729054,1.0,1,0,0,0,0,0,0
2841236451,-0.015084443,-0.21908987,-3.0090346,0.0,-0.0650089,0.109579355,-0.00023997393,0.99184984,0.35259625,1.0,1,0,0,0,0,0,0
2841337667,-0.02067446,-0.22005655,-3.0094512,0.0,-0.064487346,0.11023932,-0.0030027928,0.9918062,0.3684818,1.0,1,0,0,0,0,0,0
2841437517,-0.028496973,-0.23154907,-3.0098803,0.0,-0.06371909,0.11618533,-0.0065207668,0.9911601,0.35908854,1.0,1,0,0,0,0,0,0
2841541610,-0.037639674,-0.23530053,-3.0103858,0.0,-0.06288752,0.118330956,-0.010954848,0.99092025,0.3506469,1.0,1,0,0,0,0,0,0
2841643516,-0.0369445,-0.25150043,-3.0108685,0.0,-0.062477037,0.12632681,-0.010095803,0.98996776,0.35406557,1.0,1,0,0,0,0,0,0
2841745731,-0.0367751,-0.25986665,-3.0115852,0.0,-0.062022224,0.1304568,-0.00977797,0.9894638,0.349303,1.0,1,0,0,0,0,0,0
2841846109,-0.03239993,-0.275795,-3.0119894,0.0,-0.061911084,0.1381934,-0.0071115126,0.9884427,0.33306235,1.0,1,0,0,0,0,0,0
2841950744,-0.030529797,-0.28190958,-3.0123403,0.0,-0.061793264,0.14115492,-0.00600951,0.98803884,0.33882993,1.0,1,0,0,0,0,0,0
2842054054,-0.01880689,-0.29287705,-3.0126112,0.0,-0.062384233,0.14620546,0.00011995167,0.9872852,0.32654834,1.0,1,0,0,0,0,0,0
2842156023,-0.008332467,-0.26754025,-3.0127943,0.0,-0.063224696,0.1333596,0.0044625658,0.98903894,0.32630664,1.0,1,0,0,0,0,0,0
2842259766,-0.002894225,-0.22450393,-3.012858,0.0,-0.063756265,0.11187678,0.005770187,0.9916579,0.3433528,1.0,1,0,0,0,0,0,0
2842363369,0.0007189213,-0.20075333,-3.012833,0.0,-0.064047426,0.09997758,0.0068038357,0.9929029,0.3272994,1.0,1,0,0,0,0,0,0
2842468853,0.012865452,-0.1815814,-3.0126886,0.0,-0.064722806,0.09006328,0.012232327,0.99375546,0.32498047,1.0,1,0,0,0,0,0,0
2842572037,0.01836452,-0.15339805,-3.012465,0.0,-0.0650287,0.075870305,0.014079547,0.99489534,0.33223006,1.0,1,0,0,0,0,0,0
2842671628,0.028003553,-0.15794985,-3.0121875,0.0,-0.06555189,0.07781759,0.019028984,0.99462825,0.3166691,1.0,1,0,0,0,0,0,0
2842775650,0.029021934,-0.1416277,-3.011857,0.0,-0.06567758,0.069660194,0.01902965,0.9952245,0.32099038,1.0,1,0,0,0,0,0,0
2842876736,0.03643452,-0.13443364,-3.0115414,0.0,-0.06604327,0.06583213,0.022500433,0.99538845,0.32486153,1.0,1,0,0,0,0,0,0
